Date,0
2007-01-03,35.740002
2007-01-04,0.05999915099971531
2007-01-05,-0.19464778281949435
2007-01-08,-0.11839780225532337
2007-01-09,0.08465451718327444
2007-01-10,-0.10314866060092243
2007-01-11,0.04130790984736166
2007-01-12,-0.03110302181247704
2007-01-16,0.7106211911447531
2007-01-17,0.10338148815479542
2007-01-18,-0.07226006102150961
2007-01-19,-0.1478401115007344
2007-01-22,-0.2731466302008272
2007-01-23,0.2609905664833292
2007-01-24,0.5840337942513898
2007-01-25,-0.4495235388140486
2007-01-26,-0.12433716549939078
2007-01-29,-0.0866677340677171
2007-01-30,-0.053264417219921256
2007-01-31,0.02151019743628524
2007-02-01,-0.04535027365852784
2007-02-02,-0.017286430071891346
2007-02-05,-0.1754946866917777
2007-02-06,0.1888020516407778
2007-02-07,-0.003675540972508884
2007-02-08,-0.32937311706967165
2007-02-09,-0.22961853584281755
2007-02-12,0.22946388231068937
2007-02-13,0.29342333337790905
2007-02-14,0.15142501476177017
2007-02-15,-0.00050668769205231
2007-02-16,-0.24987937440074148
2007-02-20,0.1722756101416394
2007-02-21,0.27906431000732823
2007-02-22,0.06031358049694546
2007-02-23,-0.5792333411224106
2007-02-26,-0.013775386921942356
2007-02-27,-1.2690785024633726
2007-02-28,0.1832535149539254
2007-03-01,-0.01621213375794639
2007-03-02,-0.2698073393923792
2007-03-05,-0.47733952423590864
2007-03-06,0.5649434289653357
2007-03-07,-0.28753567619983755
2007-03-08,0.1525024573055589
2007-03-09,0.02776460257988589
2007-03-12,0.04760428450546783
2007-03-13,-1.0411370281484054
2007-03-14,0.09046729919722907
2007-03-15,0.47566866137242414
2007-03-16,-0.1407087258065971
2007-03-19,0.23846124299517868
2007-03-20,0.3642938799427142
2007-03-21,0.8996633181602434
2007-03-22,-0.3908590002422727
2007-03-23,-0.04206058753760544
2007-03-26,-0.2186380618231567
2007-03-27,-0.2609157045305679
2007-03-28,-0.27220173393886427
2007-03-29,0.35367783182665136
2007-03-30,-0.12102908688475367
2007-04-02,-0.4897911171602516
2007-04-03,0.43250305937774414
2007-04-04,-0.11807956885985504
2007-04-05,0.09527902639567998
2007-04-09,-0.03206715582605568
2007-04-10,0.05718510690986278
2007-04-11,-0.22229464730020965
2007-04-12,0.1463780876456724
2007-04-13,0.29639840325250333
2007-04-16,0.8854210148276351
2007-04-17,-0.19822074828064018
2007-04-18,0.6685065109384922
2007-04-19,0.29052108045385694
2007-04-20,0.21615298515313697
2007-04-23,-0.2186223470057982
2007-04-24,-0.2270790241061036
2007-04-25,0.5028500749041243
2007-04-26,-0.16758867871863714
2007-04-27,-0.18551123179022255
2007-04-30,-0.08863398846538217
2007-05-01,0.1309853502268723
2007-05-02,-0.33954379361347975
2007-05-03,0.12143548587076936
2007-05-04,0.10937885848595386
2007-05-07,0.1620963276354246
2007-05-08,-0.24734155804168978
2007-05-09,0.27258419350393837
2007-05-10,-0.678997640207406
2007-05-11,0.05090205247862656
2007-05-14,-0.19995276487067315
2007-05-15,0.07951660336130573
2007-05-16,0.8056067820971151
2007-05-17,0.07350726865458768
2007-05-18,0.1609481469776739
2007-05-21,-0.0782502652275241
2007-05-22,-0.28487062541221775
2007-05-23,0.10473244740067855
2007-05-24,-0.011324938553535446
2007-05-25,0.08215816241088447
2007-05-29,0.004468335282147962
2007-05-30,0.04980883095128519
2007-05-31,-0.15480342543140324
2007-06-01,0.2916430897083231
2007-06-04,-0.15838799894132904
2007-06-05,-0.29415219648142
2007-06-06,-0.3247533183185496
2007-06-07,-0.5446781795784474
2007-06-08,0.2279963585603113
2007-06-11,0.14392580549993994
2007-06-12,-0.33475609511225457
2007-06-13,0.693574278601595
2007-06-14,0.010611958639067609
2007-06-15,0.07504050420087793
2007-06-18,0.21025967712588312
2007-06-19,0.29742295724467027
2007-06-20,-0.6457587112031149
2007-06-21,-0.09851651443891996
2007-06-22,-0.6029087724378854
2007-06-25,-0.015329164127003025
2007-06-26,-0.045240755132880395
2007-06-27,0.22002316566325675
2007-06-28,-0.06451938334733853
2007-06-29,-0.1341714034663184
2007-07-02,0.3431101290526115
2007-07-03,0.23275388517257767
2007-07-05,-0.319171210818638
2007-07-06,-0.002674468193561097
2007-07-09,-0.19157502938674753
2007-07-10,-0.7034690408714752
2007-07-11,0.40156973421146347
2007-07-12,0.5446036977477533
2007-07-13,0.10546890299806932
2007-07-16,-0.11129262665883743
2007-07-17,0.13973918498568594
2007-07-18,-0.14926608900040605
2007-07-19,0.17213174399155662
2007-07-20,-0.7739333690708463
2007-07-23,0.05980635248370447
2007-07-24,-0.9128273052256972
2007-07-25,0.5166121718278589
2007-07-26,-0.8971935605898693
2007-07-27,-0.23023759384221165
2007-07-30,1.0247632238895577
2007-07-31,-0.7558220727799707
2007-08-01,0.6169602690113365
2007-08-02,0.03647471442030081
2007-08-03,-1.5970203122347684
2007-08-06,1.829502309683626
2007-08-07,0.3433392026562103
2007-08-08,0.06363998866611809
2007-08-09,-0.8457811079919253
2007-08-10,0.17089265871165793
2007-08-13,-0.4385826672840878
2007-08-14,-0.2688418839585367
2007-08-15,-0.1057367781711065
2007-08-16,1.8024688105996134
2007-08-17,1.96868247580408
2007-08-20,-0.030911923544181263
2007-08-21,0.25223307408484175
2007-08-22,-0.542387932755183
2007-08-23,-0.17681440141839744
2007-08-24,0.21584348956442057
2007-08-27,-0.39203055145521404
2007-08-28,-1.0198183312237177
2007-08-29,0.6094412038085295
2007-08-30,-0.2522528567941009
2007-08-31,0.6906744671584448
2007-09-04,0.09810595837490155
